name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
austin,2015-01-17,69.3,38.7,54.6,69.3,38.7,54.5,40,61.7,0,0,0,,0,0,20.8,9.6,262,1020,20.7,9.6,,,,,2015-01-17T07:27:53,2015-01-17T17:54:28,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-01-18,70.6,43.9,56.1,70.6,41.1,55.8,30.7,40.1,0,0,0,,0,0,,8.1,278.4,1025.3,7,9.9,,,,,2015-01-18T07:27:40,2015-01-18T17:55:20,0.94,Clear,Clear conditions throughout the day.,clear-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,KHYI"
austin,2015-01-19,74.1,37.1,54.9,74.1,37.1,54.8,39.7,58.9,0,0,0,,0,0,25.3,15.2,192.6,1017.6,4.4,9.9,,,,,2015-01-19T07:27:26,2015-01-19T17:56:13,0.97,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-01-20,79.2,40.7,58.7,79.2,40.7,58.7,43.7,62.9,0,0,0,,0,0,19.7,9.4,69.6,1013.6,1,9.5,,,,,2015-01-20T07:27:09,2015-01-20T17:57:06,0,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-01-21,55.1,49.5,52.7,55.1,46.3,52.1,49.6,89.6,0.259,100,29.17,rain,0,0,16.1,11.7,21.4,1018,73.9,4.9,,,,,2015-01-21T07:26:51,2015-01-21T17:57:58,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,KHYI"
austin,2015-01-22,52.9,41.3,46,52.9,33.9,40.7,44.4,94.1,2.147,100,70.83,rain,0,0,32.3,17.1,16.6,1019.4,100,5.5,,,,,2015-01-22T07:26:32,2015-01-22T17:58:51,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-01-23,50,38.3,41.9,50,30.7,37.4,38.3,87.3,0.397,100,41.67,rain,0,0,26.7,12.8,339.7,1024.5,77.7,8.4,,,,,2015-01-23T07:26:10,2015-01-23T17:59:44,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-01-24,62,33.9,46,62,28.5,44,35.1,69.2,0,0,0,,0,0,19.7,9.6,284.3,1022.7,12,9.8,,,,,2015-01-24T07:25:48,2015-01-24T18:00:37,0.15,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-01-25,71.9,39,54.8,71.9,35.9,53.9,34.8,51.9,0,0,0,,0,0,19.7,11.3,318.8,1019.2,9.4,9.9,,,,,2015-01-25T07:25:23,2015-01-25T18:01:30,0.18,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-01-26,73.1,43.7,56.5,73.1,40.2,55.6,36.4,49,0,0,0,,0,0,16.1,8.9,304.2,1022.9,12.9,9.9,,,,,2015-01-26T07:24:57,2015-01-26T18:02:23,0.25,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-01-27,80.5,49.2,61.3,79.7,46,60.8,39.9,48.3,0,0,0,,0,0,20.8,11.2,303,1020.8,6.4,9.9,,,,,2015-01-27T07:24:30,2015-01-27T18:03:16,0.25,Clear,Clear conditions throughout the day.,clear-day,"72253912979,KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,72254753942"
austin,2015-01-28,80.2,43.1,61.1,79.8,43.1,61.1,41.7,55.9,0,0,0,,0,0,21.3,11.3,192.3,1019.8,4,9.9,,,,,2015-01-28T07:24:00,2015-01-28T18:04:09,0.28,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-01-29,77.3,51.7,62.7,77.3,51.7,62.7,48.9,65.3,0,0,0,,0,0,21,12.9,13.8,1023.1,35.1,9,,,,,2015-01-29T07:23:30,2015-01-29T18:05:02,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,KHYI"
austin,2015-01-30,57.6,47.8,52.5,57.6,43.4,51.3,36,53.7,0,0,0,,0,0,24.7,14.6,27.2,1028.5,68.9,9.9,,,,,2015-01-30T07:22:58,2015-01-30T18:05:54,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-01-31,62.1,48.7,53.5,62.1,46,52.8,48.7,84.3,0.302,100,41.67,rain,0,0,21.2,11.4,119.9,1018.8,98.8,6.8,,,,,2015-01-31T07:22:24,2015-01-31T18:06:47,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
austin,2015-02-01,71.5,45.8,61.4,71.5,40.5,61,53.2,76.5,0.016,100,8.33,rain,0,0,28.9,14.2,322,1015.2,66.1,8.5,,,,,2015-02-01T07:21:49,2015-02-01T18:07:39,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-02,48.2,33.3,41.4,48.2,26.3,37.1,24.1,50.5,0,0,0,,0,0,26.7,14.6,3.2,1027.6,16.8,9.9,,,,,2015-02-02T07:21:12,2015-02-02T18:08:31,0.46,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-03,43,40.2,41.4,42.3,37.9,40.1,35.2,79.5,0.247,100,29.17,rain,0,0,,5.3,167.5,1025.7,76.7,7.7,,,,,2015-02-03T07:20:34,2015-02-03T18:09:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-04,54.3,42.1,48.5,54.3,41.1,48.4,45.8,90.6,0.059,100,16.67,rain,0,0,,7.4,201.4,1020,96.1,6.5,,,,,2015-02-04T07:19:55,2015-02-04T18:10:14,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,KHYI"
austin,2015-02-05,51.3,38.2,42.6,51.3,30.9,38.4,35.3,75.6,0,0,0,,0,0,24.2,13.8,349.6,1028.7,100,9.8,,,,,2015-02-05T07:19:14,2015-02-05T18:11:05,0.56,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-06,59.3,37.8,46.6,59.3,37.8,46.4,37.4,71.1,0,0,0,,0,0,19.7,8.7,195.1,1028.2,54.7,9.4,,,,,2015-02-06T07:18:32,2015-02-06T18:11:56,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
austin,2015-02-07,68,40.4,54.1,68,38.6,53.8,45.8,75.9,0,0,0,,0,0,28.6,14.3,200.5,1018.9,20.4,8.3,,,,,2015-02-07T07:17:49,2015-02-07T18:12:47,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-08,76.1,56.7,63.9,76.1,56.7,63.9,56.1,77.3,0,0,0,,0,0,27.2,10.9,198.9,1012.4,51.8,9.3,,,,,2015-02-08T07:17:04,2015-02-08T18:13:37,0.66,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-09,81.7,50.9,64.4,79.8,50.9,64.1,44.3,53.3,0,0,0,,0,0,,7.4,353.6,1017.9,0.6,9.9,,,,,2015-02-09T07:16:18,2015-02-09T18:14:27,0.69,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-10,79.7,45.1,62.4,79.7,45.1,62.4,43.6,54.1,0,0,0,,0,0,,9,178.9,1015.7,1.2,9.9,,,,,2015-02-10T07:15:31,2015-02-10T18:15:17,0.73,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-11,76.6,50.2,61.9,76.6,50.2,61.9,48.4,66.5,0,0,0,,0,0,23,15.6,136.1,1016.6,26.2,8,,,,,2015-02-11T07:14:42,2015-02-11T18:16:06,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-12,60.6,45.4,53.1,60.6,41.3,52,35.1,51,0,0,0,,0,0,28.4,15.8,14.5,1027.4,35.4,9.9,,,,,2015-02-12T07:13:53,2015-02-12T18:16:55,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-13,66.8,39.2,53.6,66.8,39.2,53.4,38.1,57.7,0,0,0,,0,0,,9,184.8,1026.4,24.7,9.9,,,,,2015-02-13T07:13:02,2015-02-13T18:17:44,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-14,77.5,46.2,61.2,77.5,46.2,61.1,47,62.7,0,0,0,,0,0,,6.9,263.2,1023.2,10.5,9.7,,,,,2015-02-14T07:12:10,2015-02-14T18:18:32,0.86,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-15,66.2,56.4,61.9,66.2,56.4,61.9,57.1,84.2,0,0,0,,0,0,26.4,9,172.5,1017.2,61.7,9.3,,,,,2015-02-15T07:11:17,2015-02-15T18:19:20,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-16,65.8,36.6,46.4,65.8,28.5,41.1,40.6,80.4,0.065,100,29.17,rain,0,0,30.1,16,338.6,1016.7,99.2,8.7,,,,,2015-02-16T07:10:23,2015-02-16T18:20:07,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-17,54.4,34.9,41.3,54.4,27.7,37.2,27.3,59,0,0,0,,0,0,28.2,12.1,357.9,1024,59.2,9.9,,,,,2015-02-17T07:09:28,2015-02-17T18:20:54,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-18,64,32.4,47.9,64,31.3,47.2,29.4,53.8,0,0,0,,0,0,19.7,13,210.4,1026.4,0.4,9.9,,,,,2015-02-18T07:08:31,2015-02-18T18:21:41,0,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-19,69.1,37,53.5,69.1,37,53.5,39.6,61.3,0,0,0,,0,0,23.7,12.3,174.4,1024.4,16,9.9,,,,,2015-02-19T07:07:34,2015-02-19T18:22:27,0.03,Clear,Clear conditions throughout the day.,clear-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-20,72.8,54.8,63.6,72.8,54.8,63.6,56.1,77,0,0,0,,0,0,30.9,18.3,180.4,1012.9,91.2,9.8,,,,,2015-02-20T07:06:36,2015-02-20T18:23:13,0.06,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-21,76.5,55,67.2,76.5,55,67.2,57.5,71.9,0,0,0,,0,0,29.8,15.9,183.5,1011.2,87.6,9.7,,,,,2015-02-21T07:05:37,2015-02-21T18:23:59,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-22,55.7,38.2,50.7,55.7,29.4,48.4,45.4,82.5,0.019,100,8.33,rain,0,0,30.3,17.4,11.7,1019.4,99.9,8.4,,,,,2015-02-22T07:04:37,2015-02-22T18:24:44,0.13,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-23,37,29.9,32.7,28.4,21,23.9,29.7,88.6,0.009,100,8.33,"rain,snow",0,0,30.5,15.4,359.5,1031,100,8,,,,,2015-02-23T07:03:36,2015-02-23T18:25:29,0.16,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-24,36.8,29.8,32.8,36.8,22.3,28.4,28.9,85.3,0,0,0,,0,0,,8.1,0.9,1024.6,100,8.7,,,,,2015-02-24T07:02:34,2015-02-24T18:26:13,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-25,61.9,34.8,45.2,61.9,30,44.5,33.2,68.4,0.012,100,8.33,rain,0,0,21.9,11.5,317.6,1013.5,54.4,8.4,,,,,2015-02-25T07:01:32,2015-02-25T18:26:57,0.25,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-26,50.7,32.1,39.7,50.7,28.8,35.6,31.5,73.2,0,0,0,,0,0,25.7,14.9,19.3,1021.5,51.8,9.4,,,,,2015-02-26T07:00:28,2015-02-26T18:27:41,0.26,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-27,36.2,31.2,33.9,28.5,22.7,26.4,24.1,68.3,0.009,100,8.33,"rain,snow",0,0,25.3,13,24.2,1029,99.6,8.8,,,,,2015-02-27T06:59:24,2015-02-27T18:28:24,0.3,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-02-28,35.6,30.9,33.2,35,21.7,27.1,31.2,92.1,0.077,100,41.67,"rain,snow",0,0,17.2,11.2,8.1,1027,100,5.2,,,,,2015-02-28T06:58:19,2015-02-28T18:29:07,0.33,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-01,43,35,38.8,38.4,29.2,33.5,37.9,96.4,0.122,100,33.33,"rain,snow",0,0,18.3,9.8,358.2,1025.9,100,3.7,,,,,2015-03-01T06:57:14,2015-03-01T18:29:49,0.36,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-02,43.9,38,40.9,43.9,32.7,37,39.5,95.1,0.025,100,12.5,rain,0,0,19.7,8.6,2,1025.9,100,5.1,,,,,2015-03-02T06:56:08,2015-03-02T18:30:31,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,KHYI"
austin,2015-03-03,59.6,41,49.6,59.6,40.2,49.6,49.2,98.4,0.018,100,20.83,rain,0,0,,6.4,214.1,1015.2,99.9,1.9,,,,,2015-03-03T06:55:01,2015-03-03T18:31:13,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-04,69.3,35.3,55.8,69.3,26,53.7,54.7,96.1,0.101,100,37.5,rain,0,0,30.9,18.2,351.8,1012.5,99.9,3.2,,,,,2015-03-04T06:53:54,2015-03-04T18:31:55,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-05,46.3,30.8,36.8,41,19,28.8,24.1,63.5,0.134,100,25,"rain,snow",0,0,33.2,19.2,2.6,1032.5,45.1,9.9,,,,,2015-03-05T06:52:46,2015-03-05T18:32:36,0.5,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow clearing later.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-06,55.3,25.4,39.9,55.3,24.9,38.7,23,54.2,0,0,0,,0,0,,7,52.6,1035.1,10.5,9.9,,,,,2015-03-06T06:51:37,2015-03-06T18:33:17,0.53,Clear,Clear conditions throughout the day.,clear-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-07,59.8,38.1,49.9,59.8,38.1,49.9,30.8,50.5,0,0,0,,0,0,,6.1,124.8,1029.6,93.7,9.9,,,,,2015-03-07T06:50:28,2015-03-07T18:33:57,0.57,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-08,54.5,47.2,50.2,54.5,45.1,49.7,46.6,89,0.204,100,54.17,rain,0,0,,9.2,126.1,1021.7,99.5,5.1,,,,,2015-03-08T07:49:19,2015-03-08T19:34:38,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
austin,2015-03-09,53.9,48.6,50.6,53.9,45.9,49.8,49.6,96.6,2.29,100,70.83,rain,0,0,,7.8,4.1,1014.5,100,5.3,,,,,2015-03-09T07:48:09,2015-03-09T19:35:18,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-10,62.7,49.9,56.2,62.7,49.1,56.2,50.3,81.7,0.001,100,4.17,rain,0,0,,8,356.6,1017,96.1,9.9,,,,,2015-03-10T07:46:58,2015-03-10T19:35:57,0.67,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-11,58.6,54.8,56.1,58.6,54.8,56.1,49.8,79.5,0,0,0,,0,0,20,13.6,11.8,1022.3,100,9.8,,,,,2015-03-11T07:45:47,2015-03-11T19:36:37,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,KHYI"
austin,2015-03-12,71.2,52.4,60.3,71.2,52.4,60.3,51.9,75.5,0.02,100,12.5,rain,0,0,21.2,11.9,7.7,1019.1,72.3,9.9,,,,,2015-03-12T07:44:36,2015-03-12T19:37:16,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-13,75.5,53.1,63.2,75.5,53.1,63.2,51.7,70.4,0,0,0,,0,0,18.5,9.4,322.2,1015.7,58.9,8.4,,,,,2015-03-13T07:43:25,2015-03-13T19:37:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-14,76.2,53.4,64.3,76.2,53.4,64.3,49.6,62.8,0,0,0,,0,0,21.9,13.1,354.9,1018.8,23.8,9.9,,,,,2015-03-14T07:42:13,2015-03-14T19:38:34,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-15,67.4,50.3,59.4,67.4,50.3,59.4,50.8,73.9,0,0,0,,0,0,17.2,9.4,8.6,1024.4,48.7,9.9,,,,,2015-03-15T07:41:01,2015-03-15T19:39:12,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-16,74.6,52,62.6,74.6,52,62.6,55,78.5,0,0,0,,0,0,,8.2,139.4,1023.2,72.2,9.3,,,,,2015-03-16T07:39:49,2015-03-16T19:39:51,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-17,75.3,62.9,67.9,75.3,62.9,67.9,63.1,85.5,0.008,100,8.33,rain,0,0,,7.5,189.6,1019.5,89.5,7.3,,,,,2015-03-17T07:38:36,2015-03-17T19:40:29,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-18,77.4,60.7,69.3,77.4,60.7,69.3,61.2,76.8,0.153,100,33.33,rain,0,0,29.8,10.7,189.5,1015.4,66.8,9.7,,,,,2015-03-18T07:37:23,2015-03-18T19:41:07,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-19,79.7,63.2,70.1,79.7,63.2,70.1,64,82,0,0,0,,0,0,19.7,10.3,174.8,1013.7,70.6,8.6,,,,,2015-03-19T07:36:11,2015-03-19T19:41:45,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-20,70.8,58.1,65.1,70.8,58.1,65.1,62.7,92,0.984,100,41.67,rain,0,0,19.6,10.7,8.3,1017.8,89.6,6.4,,,,,2015-03-20T07:34:58,2015-03-20T19:42:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-21,60.3,56,58.1,60.3,56,58.1,56.8,95.4,0.527,100,66.67,rain,0,0,,9.1,356.9,1018.4,100,7,,,,,2015-03-21T07:33:44,2015-03-21T19:43:00,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-22,75.5,57.4,64.9,75.5,57.4,64.9,57,78,0,0,0,,0,0,,8.1,330.1,1016.4,68.9,9.5,,,,,2015-03-22T07:32:31,2015-03-22T19:43:37,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-23,79.8,51.3,65.3,79.8,51.3,65.3,56,75,0,0,0,,0,0,,7.4,131,1017.9,3.5,9.4,,,,,2015-03-23T07:31:18,2015-03-23T19:44:14,0.11,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-24,81.1,57.3,68.9,82.1,57.3,69,60.1,75.6,0,0,0,,0,0,21.9,11.7,181.2,1014.6,20.4,9.5,,,,,2015-03-24T07:30:05,2015-03-24T19:44:52,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-25,81.6,62.1,70.2,82.7,62.1,70.4,61,74.3,0,0,0,,0,0,23,13.9,176.3,1012.7,52.6,9.9,,,,,2015-03-25T07:28:51,2015-03-25T19:45:29,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-26,69.7,53.9,62.1,69.7,53.9,62.1,47.3,61.5,0.052,100,4.17,rain,0,0,30.5,18.5,345.6,1016.9,54.9,9.8,,,,,2015-03-26T07:27:38,2015-03-26T19:46:06,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-27,80.4,45.6,62.8,78.8,42.9,62.1,36.5,42.6,0,0,0,,0,0,20.8,14,310.9,1021,5.4,9.9,,,,,2015-03-27T07:26:25,2015-03-27T19:46:43,0.25,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-28,82.9,47.3,65.8,80.8,47.3,65.5,43.8,50.7,0,0,0,,0,0,25.5,14.3,195.7,1018.6,0.8,9.9,,,,,2015-03-28T07:25:12,2015-03-28T19:47:20,0.28,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-29,82.7,57.3,68.8,82,57.3,68.8,55.2,64.3,0,0,0,,0,0,27.6,16.2,183.8,1017.6,5.9,9.9,,,,,2015-03-29T07:23:59,2015-03-29T19:47:57,0.31,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-30,79.2,64.1,70.3,79.2,64.1,70.3,62.5,77.3,0,0,0,,0,0,,9.5,186.1,1019.2,67.8,9.9,,,,,2015-03-30T07:22:46,2015-03-30T19:48:33,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-03-31,80.3,65.9,71.4,81.6,65.9,71.4,62.5,74.9,0,0,0,,0,0,24.2,11,189.1,1015.8,74.8,9.8,,,,,2015-03-31T07:21:33,2015-03-31T19:49:10,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,KHYI"
austin,2015-04-01,81.5,68.6,72.8,82.8,68.6,72.8,64.8,77.1,0,0,0,,0,0,25.3,12.5,180.3,1012.5,77.8,8.8,,,,,2015-04-01T07:20:21,2015-04-01T19:49:47,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-04-02,82,69.1,73.4,85,69.1,73.8,66.6,79.9,0,0,0,,0,0,23,11.9,181.6,1012.3,77.2,8.6,,,,,2015-04-02T07:19:09,2015-04-02T19:50:24,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-04-03,83.6,68.8,73.1,85.6,68.8,73.5,62.5,71.6,0,0,0,,0,0,25.6,13.8,165.2,1015,85.3,8.1,,,,,2015-04-03T07:17:57,2015-04-03T19:51:01,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-04-04,68.3,56,62.6,68.3,56,62.6,44.4,51.6,0,0,0,,0,0,30.5,18.1,32,1023.7,99.9,9.9,,,,,2015-04-04T07:16:45,2015-04-04T19:51:38,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
austin,2015-04-05,68,58.6,62.2,68,58.6,62.2,57.6,85.9,0.037,100,16.67,rain,0,0,,7.4,103.4,1016.1,100,5.5,,,,,2015-04-05T07:15:34,2015-04-05T19:52:15,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
